"layer","aridity","elevation","hli","precipitation","precseasonality","temperature","tempseasonality","tpi","tri","geom"
1,19717.0625,2376.69067382812,0.782020747661591,6364.54541015625,27.0711460113525,-3.22583842277527,1520.03979492188,189.761611938477,612.899963378906,c(4318894.43036631, 2648611.79553036)
1,17912.294921875,2213.962890625,0.743387758731842,6396.20166015625,30.6806774139404,2.61374950408936,1210.89331054688,-199.769027709961,758.442504882812,c(4321386.49879477, 2644357.48915002)
1,18072.9609375,2116.04370117188,0.715532660484314,6610.75634765625,31.3075218200684,7.00162315368652,1172.7685546875,172.414077758789,577.345336914062,c(4473716.3750092, 2683940.48985651)
1,20050.271484375,2400.51489257812,0.67364376783371,6368.216796875,29.4949798583984,-3.90012717247009,1374.84375,180.169784545898,597.182312011719,c(4319727.90139974, 2646182.51295039)
1,19483.412109375,2320.4462890625,0.679302096366882,6371.16845703125,27.9373626708984,-2.64286637306213,1382.31262207031,146.687469482422,517.117614746094,c(4319291.61243191, 2647281.34859779)
1,19237.388671875,2324.09692382812,0.671945571899414,6372.5673828125,27.567943572998,-1.4793027639389,1377.42102050781,198.285598754883,502.171142578125,c(4319103.68538622, 2648473.65817754)
1,17922.01953125,2053.0224609375,0.620585560798645,6401.7373046875,33.8801612854004,15.7470149993896,1389.18041992188,271.21533203125,781.475341796875,c(4311232.22555939, 2658438.13947695)
1,21750.5546875,2322.52026367188,0.726313889026642,6351.32177734375,25.4181346893311,-3.18191194534302,1677.50134277344,236.448654174805,428.538055419922,c(4311464.74009581, 2650972.316074)
1,19483.412109375,2320.4462890625,0.679302096366882,6371.16845703125,27.9373626708984,-2.64286637306213,1382.31262207031,146.687469482422,517.117614746094,c(4319244.336587, 2647448.74856152)
1,19483.412109375,2320.4462890625,0.679302096366882,6371.16845703125,27.9373626708984,-2.64286637306213,1382.31262207031,146.687469482422,517.117614746094,c(4319407.60320521, 2647001.19150173)
1,21750.5546875,2322.52026367188,0.726313889026642,6351.32177734375,25.4181346893311,-3.18191194534302,1677.50134277344,236.448654174805,428.538055419922,c(4311622.81373626, 2650189.09163622)
1,17912.294921875,2213.962890625,0.743387758731842,6396.20166015625,30.6806774139404,2.61374950408936,1210.89331054688,-199.769027709961,758.442504882812,c(4321682.95412073, 2644969.2935545)
1,23006.482421875,2358.33276367188,0.702368497848511,6339.27099609375,25.2849941253662,-4.71701860427856,1714.95166015625,230.935394287109,424.760925292969,c(4312176.64523778, 2654818.69023641)
1,21077.59765625,2358.94921875,0.746904730796814,6357.4814453125,27.1106700897217,-1.64769041538239,1638.99853515625,206.614013671875,628.484924316406,c(4311896.70363245, 2649978.15922169)
1,20050.271484375,2400.51489257812,0.67364376783371,6368.216796875,29.4949798583984,-3.90012717247009,1374.84375,180.169784545898,597.182312011719,c(4319738.77173476, 2646398.54438517)
1,15778.298828125,1971.6630859375,0.615648627281189,6439.7041015625,29.3721675872803,13.6662178039551,950.097900390625,-274.235290527344,844.510375976562,c(4324629.30995395, 2645091.03954764)
1,17922.01953125,2053.0224609375,0.620585560798645,6401.7373046875,33.8801612854004,15.7470149993896,1389.18041992188,271.21533203125,781.475341796875,c(4311169.02059451, 2658485.90180302)
1,21750.5546875,2322.52026367188,0.726313889026642,6351.32177734375,25.4181346893311,-3.18191194534302,1677.50134277344,236.448654174805,428.538055419922,c(4311504.01479485, 2650488.30061736)
1,19483.412109375,2320.4462890625,0.679302096366882,6371.16845703125,27.9373626708984,-2.64286637306213,1382.31262207031,146.687469482422,517.117614746094,c(4319255.379919, 2647426.19752198)
1,18455.021484375,1920.11389160156,0.90894091129303,6713.02294921875,40.5246849060059,15.0029554367065,1232.54614257812,-119.742362976074,923.46630859375,c(4513039.43164633, 2677005.15687118)
1,21750.5546875,2322.52026367188,0.726313889026642,6351.32177734375,25.4181346893311,-3.18191194534302,1677.50134277344,236.448654174805,428.538055419922,c(4311421.70878648, 2650275.0668083)
1,20050.271484375,2400.51489257812,0.67364376783371,6368.216796875,29.4949798583984,-3.90012717247009,1374.84375,180.169784545898,597.182312011719,c(4319554.04980978, 2646859.53567445)
1,21962.306640625,2359.96606445312,0.707440257072449,6348.033203125,26.2458229064941,-3.48051881790161,1686.80505371094,291.136596679688,607.910888671875,c(4311496.99491826, 2651089.66708471)
1,20050.271484375,2400.51489257812,0.67364376783371,6368.216796875,29.4949798583984,-3.90012717247009,1374.84375,180.169784545898,597.182312011719,c(4319766.68232397, 2646463.6261126)
1,20504.271484375,2175.25463867188,0.639458179473877,6361.46240234375,28.2574024200439,2.07051205635071,1598.82238769531,54.9472961425781,340.403198242188,c(4312227.05589362, 2655088.52688151)
